"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
112220300,112220300,0,244537,6,"19651101",1117,1114,1119,1121,7,"부동산업",0,0,"20201012","no","대양산업개발(주)","곽성현/곽성희","02-755-9308",21,"서울 중구 서소문동 91번지",0
112164900,112164900,5000000,5608245,1122,"20201012",1118,1114,1119,1121,7.5,"그외 기타 금융지원 서비스업",0,0,"20201012","no","군자위브파크(주)","조규훈","02-3771-9424",21,"서울 중구 을지로2가 181",0
112100000,112100000,70900000,5605000,1121,"20201012",1118,1114,1119,1121,7.5,"운동 및 경기용품 소매업",0,0,"20201012","no","서울아디다스","백명희","02-2236-4908",21,"서울 중구 을지로7가 1",0
112095200,112095200,409300,5604760,1121,"20201012",1118,1114,1119,1121,7.5,"의복액세서리 및 모조장신품 도",0,0,"20201012","no","길상GILSANG","마경희","02-318-2777",21,"서울 중구 무교로 32",0
112037000,112037000,0,5601850,1121,"20201012",1118,1114,1119,1121,7.5,"운동 및 경기용품 도매업",0,0,"20201012","no","스포츠레저타운","장승환","02-2233-1300",21,"서울 중구 을지로7가 1",0
112000000,112000000,0,62000,1120,"20060522",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","원시스템","임정택","02-2237-3573",21,"서울 중구 황학동 1708",0
106890300,111837700,25869900,174936,9,"19921101",1117,1114,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","예림프로세스","이종옥","02-2263-9217",21,"서울 중구 퇴계로31길 16, 1층",0
99085700,111826500,5000000,156287,10,"20060106",1117,1115,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)풍경인소풍","임정옥","070-7433-7979",21,"서울 중구 필동로 15-8",0
111807900,111807900,20000000,25374,1119,"20031224",1116,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)금학인터내셔널","김학철","02-766-4788",21,"서울 중구 을지로 지하 12, 613호",0
111790000,111790000,29733000,5589500,2,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","선진상사","이동윤","02-2275-3090",21,"서울 중구 수표로2길 22, 3층 305호",0
111783100,111783100,2000,0,1118,"20160212",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","효성캐피탈제이십일차유동화전문(유)","심은정","02-729-7392",21,"서울 중구 을지로 79",0
111780000,111780000,15000000,5589000,51,"20201012",1118,1114,1119,1121,7.5,"사업시설 유지관리 서비스업",0,0,"20201012","no","한누리개발(주)","오수민","02-2260-7116",21,"서울 중구 을지로6가 18-79 국립의료원 내 한누리개",0
111714200,111714200,5000000,5585710,1118,"20201012",1118,1114,1119,1121,7.5,"근무복  작업복 및 유사의복 제",0,0,"20201012","no","(주)솔컴퍼니","정대효","no",21,"서울 중구 동호로10길 70, 5층",0
111703900,111703900,1000000,5585195,1118,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","산은챔프제일차유동화전문(유)","배용월","02-2073-8480",21,"서울 중구 남대문로2가 9-1",0
111694700,111694700,15514800,5584735,4,"20201012",1118,1114,1119,1121,7.5,"의복액세서리 및 모조장신품 도",0,0,"20201012","no","대진실업","김진숙","02-2285-2980",21,"서울 중구 주교동 100",0
111687700,111687700,5000000,5584385,1117,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","대전서남부한라비발디(주)","강기탁","02-2073-0661",21,"서울 중구 남대문로2가 9-1",0
111683900,111683900,0,73279,3,"20100910",1116,1114,1119,1123,8,"소매업  자동차 제외",0,0,"20201012","no","오성유통","이성욱","02-2232-6208",21,"서울 중구 충무로4가 11",0
111595800,111595800,0,47635,1116,"20130712",1116,1115,1119,1122,7,"부동산업",0,0,"20201012","no","(주)케이앤시스템","권영오","02-2267-7193",21,"서울 중구 퇴계로27길 25, 401호",0
111579300,111579300,31090300,20111,5,"20070820",1116,1114,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","금호기획인쇄","홍석만","02-2268-8963",21,"서울 중구 충무로 25, 1층",0
111535500,111535500,5000000,5576775,4,"20201012",1118,1114,1120,1123,7.5,"스크린 인쇄업",0,0,"20201012","no","부림산업(주)","이승재","no",21,"서울 중구 을지로 109, 1006호",0
111460500,111460500,1000,0,1115,"20140212",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","엘원비엘티제일차(주)","주명숙","02-2002-4855",21,"서울 중구 소공로 51",0
96588100,111443300,5000000,907,2,"20100721",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)더블유네트워크","백광준","070-8829-0575",21,"서울 중구 필동로6길 17, 지하1층",0
51934900,111435700,815700,56114,1,"20020901",1116,1114,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","송천산업","이무형","02-2278-0921",21,"서울 중구 을지로32길 33, 219호",0
111223700,111223700,149793400,5561185,13,"20201012",1118,1114,1119,1121,7.5,"일반 음식점업",0,0,"20201012","no","부민옥","김승철","02-777-4323",21,"서울 중구 다동길 24-5",0
111208900,111208900,5000000,5560445,3,"20201012",1118,1115,1119,1122,7.5,"인쇄업",0,0,"20201012","no","(주)명성기획","이남영","02-2273-7864",21,"서울 중구 창경궁로 18-1",0
111169500,111169500,100,-506330,1112,"20130429",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","에스모아제칠차유동화전문(유)","장은재","02-2151-4875",21,"서울 중구 세종대로9길 20",0
111100000,111100000,59400000,5555000,1,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","대륙칼라","박용하","02-2268-3446",21,"서울 중구 주자동 18-3 장현빌딩 302호",0
111022500,111022500,5000000,5551125,6,"20201012",1118,1114,1119,1121,7.5,"경 인쇄업",0,0,"20201012","no","동진엘앤피(주)","이영균","no",21,"서울 중구 을지로20길 32-8",0
110772100,110772100,0,85483,1108,"19910410",1116,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","한흥인쇄사","채재열","02-2272-9526",21,"서울 중구 저동2가 17-1",0
110765500,110765500,1000000,5538275,1108,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","우영제일차유동화전문(유)","홍준택","02-2002-3853",21,"서울 중구 회현동1가 203",0
117000600,110674200,4000000,-13242,3,"20120510",1116,1114,1119,1121,7,"부동산업",0,0,"20201012","no","(주)소공쇼핑센터","이원조","02-752-9214",21,"서울 중구 소공로 지하 102, 지하3층",0
110653700,110653700,10000000,5532685,3,"20201012",1118,1114,1119,1121,7.5,"광고 대행업",0,0,"20201012","no","중앙직영광고(주)","김경한","02-777-7007",21,"서울 중구 서소문로 95 (서소문동,정안빌딩)",0
110626800,110626800,5000000,5531340,1107,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","도렴아이엔디(주)","이서경","02-729-0482",21,"서울 중구 을지로2가 181 외환은행본점",0
110600000,110600000,0,5530000,4,"20201012",1118,1114,1119,1121,7.5,"치과용 기기 제조업",0,0,"20201012","no","대양종합상사","장현양","02-756-8876",21,"서울 중구 순화동 208-2 서울빌딩 306호",0
110590600,110590600,100000000,-568854,8,"20010417",1116,1114,1119,1121,36,"종합 건설업",20,0,"20201012","no","에스에치케이디벨로프먼트(주)","채호림","02-3707-7057",21,"서울 중구 서소문동 75-95번지 유원빌딩",0
35400600,110586300,5000000,41033,2,"20120522",1116,1115,1119,1122,8,"소매업  자동차 제외",0,0,"20201012","no","엘티이월드(주)","김민상","02-2243-5100",21,"서울 중구 서소문로 89-15, 1층",0
154084400,110567000,15000000,6078,5,"20000605",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)대창시스템","이종하","02-2285-1479",21,"서울 중구 수표로 45",0
110536200,110536200,0,97027,1106,"20120509",1116,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)디에스메시","임태관","02-2266-3252",21,"서울 중구 을지로 213, 3층 303호의 1",0
131033300,110452300,5000000,333577,5,"20050901",1117,1114,1119,1121,6,"보험 및 연금업",10,0,"20201012","no","(주)케이아이비보험중개","전세경","02-393-3501",21,"서울 중구 소월로 8, 4층",0
110450900,110450900,1100000000,-648873,1,"20000725",1116,1114,1119,1121,8,"환경 정화 및 복원업",0,0,"20201012","no","홍덕개발(주)","권종태","02-316-6224",21,"서울 중구 장교동 1번지 장교빌딩 2104호",0
110427700,110427700,60000000,5521385,18,"20201012",1118,1114,1119,1121,7.5,"통신장비 및 부품 도매업",0,0,"20201012","no","(주)티웍스","이재문","02-2274-2400",21,"서울 중구 장충동1가 56-13 필립빌딩 2층",0
86933000,110404200,7868200,86180,3,"20100201",1116,1114,1119,1123,8,"소매업  자동차 제외",0,0,"20201012","no","제이에스테크","이국희","02-2268-6780",21,"서울 중구 장충단로7길 56, 1층",0
110373500,110373500,15000000,5518675,14,"20201012",1118,1114,1119,1121,7.5,"일반 및 국외 여행사업",0,0,"20201012","no","(주)하이투어","한창우/김태율/신원기","02-779-3636",21,"서울 중구 무교동 32-2 남강빌딩 1703호",0
110284900,110284900,7187800,5514245,1103,"20201012",1118,1114,1119,1121,7.5,"셔츠 및 외의 도매업",0,0,"20201012","no","독고탁","박재현","no",21,"서울 중구 신당동 772번지 남평화상가2층 59,60호",0
110261600,110261600,21348300,5513080,1103,"20201012",1118,1114,1119,1121,7.5,"일식 음식점업",0,0,"20201012","no","(주)타니","김재윤","02-541-6920",21,"서울 중구 남대문로 73, 9층",0
110201000,110201000,0,55828,1103,"20120625",1116,1115,1119,1122,8,"음식점 및 주점업",0,0,"20201012","no","(주)채반","이경상","no",21,"서울 중구 을지로 30, 지하1층",0
110152100,110152100,5000000,5507605,10,"20201012",1118,1114,1119,1121,7.5,"근무복  작업복 및 유사의복 제",0,0,"20201012","no","(주)께끼","김준석","no",21,"서울 중구 장충단로7길 35, 3층",0
110145500,110145500,0,5507275,1102,"20201012",1118,1114,1119,1121,7.5,"일반 의원",0,0,"20201012","no","명동연세의원","김일강","no",21,"서울 중구 명동길 26, 401호",0
110032900,110032900,1000000,5501645,1101,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","해밀건설제일차유동화전문(유)","김수용","no",21,"서울 중구 다동 111 국제빌딩 2층",0
110032300,110032300,0,125120,1101,"20020705",1117,1115,1119,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","디자인세륜","홍필순","02-2273-5167",21,"서울 중구 인현동2가 192-30 신성상가 926호",0
110000000,110000000,1431800000,5500000,1100,"20201012",1118,1114,1119,1121,7.5,"신용조합",0,0,"20201012","no","하나은행신용협동조합","최호걸","02-754-2121",21,"서울 중구 을지로 35",0
91248400,109988700,30000000,66548,11,"19970205",1116,1115,1119,1122,18,"수상 운송업",0,0,"20201012","no","프로밴해운(주)","송영석","02-775-9411",21,"서울 중구 남대문로1길 34, 5층",0
109986300,109986300,1000000,5499315,1100,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","베스트엘유동화전문(유)","최종혜","02-729-0419",21,"서울 중구 을지로2가 외환은행본점 22층",0
128052900,109979200,50000000,-79761,20,"20120326",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20201012","no","(주)칼튼매니지먼트","김형태","02-6925-3595",21,"서울 중구 서소문로 103, 8층 21호",0
86454700,109930600,5000000,1216,865,"20160107",1116,1115,1120,1122,6,"교육 서비스업",0,0,"20201012","no","(주)일식조리기술원","김영호","no",21,"서울 중구 동호로10길 21, 3층",0
111123300,109902200,0,-6,1,"20160425",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","지에이알제일차(주)","이태수","02-2002-1558",21,"서울 중구 을지로 66",0
109864200,109864200,16133000,5493210,1099,"20201012",1118,1114,1119,1121,7.5,"",0,0,"20201012","no","피알프린테크","정장호","no",21,"서울 중구 신당6동 52-204",0
109864100,109864100,5000000,5493205,1099,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","엔에스리더스제일차(주)","권구정","02-2240-0383",21,"서울 중구 다동 88 동아빌딩 2층",0
109813100,109813100,0,47210,1099,"20100225",1116,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)한빛컴퍼니","최윤호","02-2285-5599",21,"서울 중구 마른내로6길 26, 205호",0
109793700,109793700,34278400,5489685,5,"20201012",1118,1114,1119,1121,7.5,"셔츠 및 기타 의복 소매업",0,0,"20201012","no","디오니트","인순애","02-2235-3197",21,"서울 중구 신당6동 290-207",0
109752200,109752200,10000000,184870,1,"20010213",1117,1114,1119,1121,7,"부동산업",166,0,"20201012","no","(주)알비훠스트","김형규","02-514-1396",21,"서울 중구 명동7길 8",0
117513900,109608100,5000000,42422,17,"20031001",1116,1114,1119,1121,8,"출판업",0,0,"20201012","no","파워랩(주)","최영기","070-4012-7630",21,"서울 중구 명동2길 34, 9층",0
208224800,109592400,10000000,-66315,2,"19970723",1116,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)삼영위생도기","이시열","02-2268-0643-5",21,"서울 중구 을지로11길 15, 604호",0
109582400,109582400,5000000,5479120,1096,"20201012",1118,1114,1119,1121,7.5,"전자상거래업",0,0,"20201012","no","(주)상호나라","안인순","02-362-8505",21,"서울 중구 서소문로 38, 410호",0
109457200,109457200,20000000,1080,9,"20201012",1116,1114,1119,1121,7.5,"옥외 및 전시 광고업",108,0,"20201012","no","(주)스타워크","신동렬","02-2275-9254",21,"서울 중구 필동3가 48-1 3층",0
137676500,109455300,10000000,287939,6,"19960713",1117,1114,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","씨피스해운(주)","이재곤","02-753-8101",21,"서울 중구 서소문로 89",0
109395200,109395200,5000000,5469760,4,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20201012","no","(주)푸르나에셋","차명규","02-3788-5972",21,"서울 중구 정동 34-7 동양빌딩 B동 602호",0
109378600,109378600,55652200,5468930,7,"20201012",1118,1114,1119,1121,7.5,"끈 및 로프 제조업",0,0,"20201012","no","대지산업","임홍균","02-2274-6639",21,"서울 중구 을지로6가 동화상가 5동 2호",0
109300700,109300700,5000000,5465035,1094,"20201012",1118,1114,1119,1121,7.5,"전세버스 운송업",0,0,"20201012","no","(주)온라인고속관광","김태헌","02-2279-5653",21,"서울 중구 필동2가 7-3 흥도빌딩 601호",0
109300000,109300000,5000000,5465000,2,"20201012",1118,1114,1119,1121,7.5,"직물 도매업",0,0,"20201012","no","(주)시원텍스","조성진","02-771-9430",21,"서울 중구 회현동3가 4-2 세대빌딩 별관 202호",0
109273200,109273200,10000000,5463660,25,"20201012",1118,1114,1119,1121,7.5,"광고 대행업",0,0,"20201012","no","온라인에이젠시(주)","곽선영","02-2279-2049",21,"서울 중구 묵정동 23-1번지 신현빌딩 4층",0
109241600,109241600,4059100,5462080,1,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20201012","no","열린","엄태민","no",21,"서울 중구 남대문로5가 120 국제빌딩 10층",0
109215300,109215300,5000000,5460765,1093,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","삼호마린제이차(주)","김의수","02-729-0431",21,"서울 중구 을지로 66 (을지로2가,외환은행본점)",0
109200000,109200000,327600000,5460000,1092,"20201012",1118,1114,1119,1121,7.5,"기타 가정용품 도매업",0,0,"20201012","no","김필순","김필순","02-3448-8111",21,"서울 중구 신당1동 193-2 디오트 3층1그룹 제이-",0
109150700,109150700,11708500,357545,1,"20050202",1117,1114,1119,1121,8,"전문 서비스업",0,0,"20201012","no","(주)보고캐피탈어드바이저","신재하","02-3788-0770",21,"서울 중구 통일로2길 16, 16층",0
109145800,109145900,2500000,-59496,1092,"20150612",1116,1114,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)에이치엔에프컴퍼니","이종헌","no",21,"서울 중구 다산로21길 6-8, 201호",0
109097600,109097600,5000000,32039,8,"20090824",1116,1115,1120,1122,12,"기타 제품 제조업",0,0,"20201012","no","(주)예공쉘크래프츠","조대현","02-2281-3026",21,"서울 중구 동호로 376, 2층 205호",0
120959400,109074600,30000000,76547,8,"20011205",1116,1114,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","(주)아토해운항공","김홍준","02-730-9991",21,"서울 중구 세종대로21길 49",0
109049500,109049500,30000000,5452475,1,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","유일해상항공(주)","오성경","no",21,"서울 중구 무교동 11 광일빌딩 9층 6호",0
109010500,109010500,5000000,5450525,1091,"20201012",1118,1114,1119,1121,7.5,"",0,0,"20201012","no","(주)거상산업","윤은상","no",21,"서울 중구 을지로4가 125",0
108968700,108968700,5000000,145452,10,"19680424",1117,1114,1119,1121,7,"부동산업",169,0,"20201012","no","영한기업(주)","윤봉수","02-2266-5923",21,"서울 중구 수표로 12",0
108963600,108963600,100,12,1,"20170922",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","엠디프리즈제일차(주)","이옥란","02-780-6104",21,"서울 중구 을지로5길 26",0
34806100,108958500,2000000,104850,4,"20181212",1117,1115,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)대진코퍼레이션","조영철","02-2275-0649",21,"서울 중구 마른내로 67",0
98737200,108916600,5000000,91608,988,"20050620",1116,1114,1120,1123,8,"소매업  자동차 제외",0,0,"20201012","no","(주)알코조명","김준형","02-6401-7693",21,"서울 중구 다산로 41",0
108907100,108907100,8394900,5445355,3,"20201012",1118,1114,1119,1121,7.5,"서양식 음식점업",0,0,"20201012","no","팬스테이크키친","최윤자","no",21,"서울 중구 장충단로13길 20",0
108897100,108897100,0,59360,1089,"19980302",1116,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","신성카메라","최광남","02-775-3897",21,"서울 중구 회현동1가 2-202",0
130693800,108876100,41000500,11746,18,"20060508",1116,1114,1119,1121,8,"출판업",0,0,"20201012","no","덴탑정보기술(주)","김종훈","02-575-2882",21,"서울 중구 소월로 20-6, 2층",0
108853700,108853700,0,10442,1089,"20150320",1116,1114,1119,1121,8,"출판업",0,0,"20201012","no","(주)두유코퍼레이션","윤두희","no",21,"서울 중구 마른내로12길 19, 2층",0
84463400,108842300,5092700,46615,845,"20130801",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","하늘키친시스템","손재삼","02-547-8366",21,"서울 중구 마장로15길 2-5, 1층 101호",0
108810000,108810000,0,4366,1089,"20070613",1116,1114,1119,1121,8,"기타 전문  과학 및 기술 서비스업",0,0,"20201012","no","(주)라스칼","강인기","02-517-2671",21,"서울 중구 다산로 110, 지하1층",0
108742500,108742500,0,8142,1088,"20151016",1116,1114,1120,1123,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)블랙원데이","김다이","02-2117-8066",21,"서울 중구 다산로 293, 8층 804호",0
108600000,108600000,45000000,5430000,1086,"20201012",1118,1114,1119,1121,7.5,"그외 기타 금융지원 서비스업",0,0,"20201012","no","(주)원엔디","김영석","no",21,"서울 중구 을지로2가 195-8 영생일호빌딩 1101호",0
126362600,108507600,40000000,86308,6,"20160330",1116,1114,1119,1121,7,"부동산업",0,0,"20201012","no","메이트플러스감정평가법인(주)","김정민","02-3775-7377",21,"서울 중구 을지로5길 16, 8층",0
108506400,108506400,50000000,5425320,1086,"20201012",1118,1114,1119,1121,7.5,"매니저업",0,0,"20201012","no","(주)마이네임엔터테인먼트","서상욱","no",21,"서울 중구 퇴계로 97",0
127344600,108442400,10000000,12305,6,"20021227",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)메디다스","나병기","02-3463-5380",21,"서울 중구 통일로 86, 703호",0
95932200,108436000,14185900,117994,3,"20020113",1117,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","유원라미네이팅","채영종","02-2277-6119",21,"서울 중구 마른내로 102-1",0
108432300,108432300,1000000,5421615,1085,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","홍진씨앤씨유동화전문(유)","윤세영","02-2002-3853",21,"서울 중구 회현동1가 203",0
108385700,108385700,10000000,5419285,1084,"20201012",1118,1114,1119,1121,7.5,"시스템  소프트웨어 개발 및 공",0,0,"20201012","no","(주)노바데이타컴코리아","백형욱","02-777-3220",21,"서울 중구 충무로2가 62-7번지 뉴서울빌딩 1601호",0
108378500,108378500,0,5418925,7,"20201012",1118,1114,1119,1121,7.5,"간판 및 광고물 제조업",0,0,"20201012","no","세종그래픽디자인","박승주","02-2269-8308",21,"서울 중구 퇴계로36가길 86, 2층",0
108348700,108348700,100,0,1084,"20140321",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","토지주택2014제1차유동화전문(유)","심은정","02-2151-4726",21,"서울 중구 세종대로9길 20",0
46409000,108342500,0,180363,5,"20020102",1117,1115,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","삼진기획","이완호","02-2277-1700",21,"서울 중구 충무로4가 12-1 일진빌딩 206호",0
108329700,108329700,1000000,5416485,1084,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","꿈에그린센텀제이차유동화전문(유)","조규훈","02-2002-5899",21,"서울 중구 회현동1가 203 우리은행본점 증권수탁팀",0
108310500,108310500,0,59586,4,"19870205",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","유진상사","이홍철","02-774-3029",21,"서울 중구 남창동 47-14 올스타스타 2층",0
69527700,108247800,0,172131,6,"19960103",1117,1115,1120,1122,9,"개인 및 소비용품 수리업",0,0,"20201012","no","황학점현대자동차","박정규","02-2235-8204",21,"서울 중구 황학동 1677번지",0
108232400,108232400,1000000,5411620,1083,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","케이티디제오차(유)","두정규","no",21,"서울 중구 충정로1가 75",0
108231100,108231100,0,-956163,1,"20130823",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","팜한농제1의4호(주)","한상훈","02-729-0431",21,"서울 중구 을지로 66",0
108075900,108075900,22829300,5403795,1081,"20201012",1118,1114,1119,1121,7.5,"셔츠 및 외의 도매업",0,0,"20201012","no","DOUBLE STANDARD","노진봉","no",21,"서울 중구 마장로 40, 3층 85호,86호,93-2호",0
108000000,108000000,6800000,5400000,1080,"20201012",1118,1114,1119,1121,7.5,"인쇄용 및 필기용 원지 제조업",0,0,"20201012","no","장경업","장경업","02-2269-9038",21,"서울 중구 저동2가 79-12",0
108000000,108000000,24400000,5400000,1080,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","타임프로세스","임진택","02-2263-4367",21,"서울 중구 충무로2가 50-1 302호",0
136750900,107982000,5000000,55785,6,"20001115",1116,1114,1119,1121,8,"출판업",0,0,"20201012","no","(주)씨아이알","김성배","02-2275-8603",21,"서울 중구 필동로8길 43, B01호호",0
107963600,107963600,54232300,5398180,18,"20201012",1118,1114,1119,1121,7.5,"경 인쇄업",0,0,"20201012","no","신아","정수영","02-2026-2311",21,"서울 중구 광희동1가 86-2",0
97332100,107963400,35253800,56342,974,"20101201",1116,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","현대인쇄","오인선","02-2285-0391",21,"서울 중구 오장동 90-5번지",0
170594400,107935500,6666500,-75065,8,"20120629",1116,1114,1119,1121,8,"출판업",0,0,"20201012","no","이음앤커뮤니케이션(주)","이현숙","02-2268-2460",21,"서울 중구 퇴계로51길 20, 1103호",0
107900000,107900000,54200000,5395000,23,"20201012",1118,1114,1119,1121,7.5,"자동판매기 운영업",0,0,"20201012","no","(주)신아벤딩","정수영","02-2026-2315",21,"서울 중구 광희동1가 86-2",0
49089200,107888400,77950000,-236257,491,"20160122",1116,1115,1119,1122,8,"전문 서비스업",0,0,"20201012","no","(주)볼드4","정재석","02-3445-0734",21,"서울 중구 청구로21길 27, 1층",0
107800000,107800000,9800000,5390000,1078,"20201012",1118,1114,1119,1121,7.5,"기타 산업용 기계 및 장비 도매",0,0,"20201012","no","지엔피","고진훈","02-2265-0178",21,"서울 중구 필동2가 19-3",0
107783900,107783900,0,-28462,1078,"20020816",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","한스해운(주)","곽한성","02-717-2477",21,"서울 중구 삼일대로 363, 21층 2101호",0
107604500,107604500,12380600,192536,1077,"20151218",1117,1115,1120,1123,8,"전문 서비스업",0,0,"20201012","no","세무그룹세종피앤케이","노세종","no",21,"서울 중구 통일로 86, 4층 419호",0
107592800,107592800,49461200,5379640,13,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","우리인쇄사","김채식","02-2272-9648",21,"서울 중구 초동 106-15 기영빌딩 별관1층",0
112994100,107550700,5000000,204764,1130,"20110209",1117,1115,1119,1123,8,"소매업  자동차 제외",0,0,"20201012","no","(주)옵티코리아","이소영","02-754-1122",21,"서울 중구 남대문로5가 168번지",0
107539900,107539900,1000,0,1076,"20161114",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","제이비우리캐피탈오토제십이차유동화전문(유)","김지선","02-729-7972",21,"서울 중구 을지로 79",0
118353000,107263200,10000000,9895,4,"20070426",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)한미지엠씨","김영주","02-752-2046",21,"서울 중구 태평로2가 70-5번지 해남빌딩 1층 112",0
107232500,107232500,9910300,5361625,1073,"20201012",1118,1114,1119,1121,7.5,"직물 도매업",0,0,"20201012","no","케이씨인터내셔널","박승철/손원극","02-3215-8886",21,"서울 중구 충무로2가 62-7번지 뉴서울빌딩 508호",0
107224000,107224000,100,-375,1,"20161125",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","머라이언오퍼튜너티일호(주)","김동환","02-2151-7815",21,"서울 중구 세종대로9길 20",0
107218600,107218600,35000000,-178209,1,"20070613",1116,1114,1120,1122,8,"소매업  자동차 제외",0,0,"20201012","no","(주)오스킨","김명옥","02-757-7582",21,"서울 중구 퇴계로 123, 7107호",0
107215600,107215600,14147100,5360780,11,"20201012",1118,1114,1119,1121,7.5,"중식 음식점업",0,0,"20201012","no","복운각","김재향","no",21,"서울 중구 서소문로9길 28, 1층 101,102,10",0
107211100,107211100,201200,5360555,5,"20201012",1118,1114,1119,1121,7.5,"화장품 도매업",0,0,"20201012","no","더샘명동5호점","정병천","02-2118-8100",21,"서울 중구 명동10길 43",0
107200000,107200000,5000000,5360000,7,"20201012",1118,1114,1119,1121,7.5,"컴퓨터 및 주변장치  소프트웨어",0,0,"20201012","no","미래토탈시스템(주)","박한덕","02-2272-5741",21,"서울 중구 필동1가 3-6",0
107173100,107173100,0,61364,1072,"20080707",1116,1115,1119,1123,8,"자동차 및 부품 판매업",0,0,"20201012","no","동보모터스","이승재","02-2279-2526",21,"서울 중구 묵정동 29-27 태평빌딩지하전체",0
107070800,107070800,0,56031,1071,"19980101",1116,1114,1119,1123,7.5,"합성고무 및 플라스틱물질 도매",0,0,"20201012","no","성창프라스틱","정창기","02-2275-8385",21,"서울 중구 방산동 61-2번지",0
90971700,107059500,47442500,-472865,27,"20130724",1116,1114,1119,1121,8,"전문 서비스업",0,0,"20201012","no","(주)코니밤비니","이경준","02-6379-4412",21,"서울 중구 한강대로 416, 14층 130호",0
