"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
1250882400,1362899500,70925000,201241,68,"19991001",1117,1114,1119,1121,8,"출판업",1186,0,"20140430","황현경(1000020250)","한국경제매거진(주)","유근석","02-360-4838",21,"서울 중구 청파로 463, 15층",1
1156616900,1360566500,20000000,3665231,36,"19580115",1117,1114,1119,1121,9,"기타 개인 서비스업",4534,0,"20170802","no","한국색도공업(주)","한광수/이기선","02-756-8881",21,"서울 중구 소파로 83",1
1345513900,1345513900,100000000,3764797,88,"19900827",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",2029,0,"20201012","윤진(1000024013)","어질리티(주)","김이훈","02-2192-7400",21,"서울 중구 삼일대로 363, 18층",0
1217033000,1344958800,30000000,9326,81,"19870617",1116,1114,1119,1121,8,"소매업  자동차 제외",0,0,"20201012","고재균(1000027817)","(주)영우","배영식","02-2274-1741-2",21,"서울 중구 을지로 158",0
1342666500,1342666500,30000000,67133325,22,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","나태준(1000030453)","(주)엔티아이국제운송","유덕종","02-2087-3102",21,"서울 중구 북창동 105번지 우남빌딩 5층",0
1529544100,1331025500,455569000,1495588,7,"19820326",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",1138,0,"20201012","강성철(0001531218)","(주)태크마린","조경훈","02-776-2545",21,"서울 중구 소월로 10",0
1330312200,1330312100,80000000,49620,28,"19960618",1116,1114,1119,1121,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20060210","박기표(0001611996)","(주)나경에스에이","문경수","02-360-0500",21,"서울 중구 중림로 27, 4층",0
1107336100,1330162100,200000000,251373,155,"20060406",1117,1115,1120,1122,7,"부동산업",0,0,"20201012","김명규(1000027475)","(주)써브감정평가법인","김장수","02-581-7800",21,"서울 중구 수표로 7, 3,5층",0
1324846200,1324846200,5000000,66242310,13,"20201012",1118,1114,1119,1121,7.5,"직물 도매업",0,0,"20201012","김갑수(0001492743)","케이에스섬유(주)","이경석","031-853-2958~9",21,"서울 중구 다동 131번지 삼덕빌딩 513호",0
1322630400,1322630400,149000,13810,96,"20201012",1116,1114,1119,1121,7.5,"의학 및 약학 연구개발업",1381,0,"20201012","김대수(1000021768)","한국보건의료연구원","한광협","02-2174-2700",21,"서울 중구 퇴계로 173, 7층",0
1304729400,1304729400,0,1108556,13048,"19570819",1117,1114,1119,1121,9,"공공행정  국방 및 사회보장 행정",0,0,"20201012","김지훈(1000028700)","(사)대한간호협회","신경림","02-2260-2511",21,"서울 중구 동호로 314",0
1334274700,1304040100,1000000,463290,13343,"20100209",1117,1114,1119,1123,8,"소매업  자동차 제외",0,0,"20201012","김대성(0001581468)","(주)주방뱅크","조계수","no",21,"서울 중구 퇴계로83길 10-25, 지하층1층",0
1301302000,1301302000,10000000,65065100,4,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20180328","no","인터포트코리아(주)","허철호","02-773-9700",21,"서울 중구 삼일대로 363, 1907호",1
1293650000,1293650000,10362917800,64682500,198,"20201012",1118,1114,1119,1121,7.5,"라디오 방송업",0,0,"20130925","no","(재)가톨릭평화방송","손희송","02-2270-2244",21,"서울 중구 삼일대로 330",1
1282752800,1282752800,971372500,11697449,12,"20000718",1118,1114,1119,1121,9,"컴퓨터 프로그래밍  시스템 통합 및 관리업",533,0,"20201012","서정훈(1000027158)","(주)엠씨씨옴니채널","최영상","02-3704-5000",21,"서울 중구 삼일대로 299, 5층",0
1371164400,1277587600,30000000,217574,18,"20031028",1117,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20200701","no","세다해운(주)","신동한","02-777-3103",21,"서울 중구 삼일대로 363, 2107호",1
907785300,1266341700,70000000,456037,21,"20040226",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","엄정진(1000018214)","일진피엠에스(주)","박경재","02-2268-8200",21,"서울 중구 충무로 2",0
523699700,1263550500,20000000,453775,464,"20141111",1117,1115,1119,1122,6,"금융 및 보험 관련 서비스업",0,0,"20201012","김정철(1000021252)","(주)국민티에스","안병선","02-2236-2121",21,"서울 중구 퇴계로 381, 3층",0
1280081500,1249313000,61614000,-487306,137,"19880108",1116,1114,1119,1121,9,"정보서비스업",1608,0,"20201012","최윤호(0001521352)","(주)닐슨코리아","신은희","02-2122-7000",21,"서울 중구 서소문로 50",0
827587300,1241202600,20380000,7295251,24,"19591120",1118,1114,1119,1121,7,"부동산업",602,0,"20201012","김현기(0001575920)","연세산업(주)","김육환","02-754-8428",21,"서울 중구 남창동281-24",0
1223751400,1223751400,90000000,267232,60,"20130925",1117,1114,1120,1123,8,"전문 서비스업",0,0,"20201012","고재균(1000027817)","하이밸류컨설팅(주)","박용수","070-8277-5193",21,"서울 중구 퇴계로 272, 4층",0
1199376400,1199376300,38754500,-999765,4,"19920323",1116,1114,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20130621","강성철(0001531218)","(주)오에스티","조영문","02-3782-8900",21,"서울 중구 서소문로 38, 601동 602호",1
1199240700,1199240700,0,1111022,11993,"20040621",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","손정원(1000030247)","오사카고도코리아(주)","마츠우라요시타카","02-3272-6917",21,"서울 중구 서소문로 38, 14층 일부",0
1069830800,1192541100,10000000,-125882,371,"20011212",1116,1115,1119,1122,8,"사업지원 서비스업",0,0,"20201012","고재균(1000027817)","(주)스탭포유","이정영","02-2263-5454",21,"서울 중구 필동로 32",0
943000100,1178031800,20000000,142323,26,"19801006",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20150701","고중흥(0001041415)","길우상사(주)","길용현/길정민","02-728-6800",21,"서울 중구 칠패로 27",1
1137290300,1161758600,10000000,89640,14,"20031205",1116,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20201012","임칠성(0009610645)","태림상운(주)","박대숙","02-752-3286",21,"서울 중구 남대문로5길 47, 602호",0
1748677400,1156653500,10000000,-5746300,65,"19830115",1116,1114,1119,1121,16,"섬유제품 제조업  의복제외",4512,0,"20201012","박두상(0001180810)","(주)부민양행","김민수","02-752-2611",21,"서울 중구 명동길 65, 803호",0
906876900,1151267500,40000000,2740856,35,"20011117",1117,1114,1119,1121,36,"전문직별 공사업",742,0,"20201012","홍성섭(1000025833)","베올리아워터솔루션스앤테크놀로지스코리아(주)","가보렐마르셀루시앙프랑소와","02-6323-2853",21,"서울 중구 청계천로 100, 동관 16층",0
1148741100,1148741100,190584000,6930378,34,"19680730",1118,1114,1119,1121,7,"부동산업",1598,0,"20201012","강성철(0001531218)","단암산업(주)","신현철","02-752-7524",21,"서울 중구 소월로 10",0
1261361400,1141770200,30000000,970387,18,"19940309",1117,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20181130","구칠모(0001243278)","(주)광명데이콤","김덕원/김한술","02-729-9132",21,"서울 중구 세종대로4길 25, 5층",1
1138539100,1138539100,100000000,6280,43,"20201012",1116,1115,1119,1122,7.5,"유선 통신장비 제조업",628,628,"20131231","이동해(1000021380)","오씨아이정보통신(주)","박태하","02-6288-1000",21,"서울 중구 소공로 94, 8층",0
1137737600,1137737600,440000000,1689994,61,"19991210",1117,1114,1119,1123,8,"출판업",2259,0,"20201012","육원찬(1000026082)","(주)디지털타임스","박학용","02-3701-5842",21,"서울 중구 새문안로 22",0
1239832300,1128678800,300000000,109491,295,"19970801",1117,1114,1119,1121,8,"출판업",844,0,"20201012","이미현(0001587577)","(주)에스앤제이네트웍스","심상우","02-2076-8700",21,"서울 중구 삼일대로 299, 6층",0
1128518200,1128518100,50000000,856869,11286,"20150515",1117,1115,1120,1123,8,"도매 및 상품 중개업",0,0,"20190730","no","(주)베케이코리아","김현배","02-757-9110",21,"서울 중구 퇴계로 120, 2층, 9층",1
911289400,1119309800,50000000,29933,172,"20110816",1116,1115,1119,1122,8,"영상 오디오 기록물 제작 및 배급업",0,0,"20161230","no","(주)조선영상비전","김홍진","02-2180-1502",21,"서울 중구 태평로1가 61-21번지 조선일보씨스퀘어빌딩",0
1154263500,1112077400,80000000,63483,13,"20080215",1116,1114,1119,1121,16,"섬유제품 제조업  의복제외",0,0,"20150813","문수연(0001569880)","(주)라포레","노재훈","02-556-3191",21,"서울 중구 소공로 35, 2층 201호, 202호",1
1109597200,1110990900,30000000,100292,14,"19991222",1117,1114,1120,1123,8,"창고 및 운송관련 서비스업",0,0,"20201012","정영섭(0001195933)","(주)나루인터내셔날","윤귀만","02-775-0671",21,"서울 중구 세종대로18길 16, 604호",0
1094045800,1094045800,0,11760,156,"20201012",1116,1114,1119,1121,7.5,"기타 법무관련 서비스업",1176,0,"20201012","김대수(1000021768)","한국의료분쟁조정중재원","윤정석","1670-2545",21,"서울 중구 후암로 110, 20층",0
1409635700,1088751000,15000000,591831,111,"20020926",1117,1114,1119,1123,8,"건축기술  엔지니어링 및 기타 과학기술 서비스업",0,0,"20201012","김재홍(0001591867)","(주)한림건축씨엠종합건축사사무소","박진순","02-6370-1500",21,"서울 중구 서소문로 120, 704호",0
1079419700,1079419700,558380000,3756347,10795,"20140325",1117,1114,1119,1121,6,"금융업",0,0,"20201012","정석준(1000024809)","타이코화이어인티그레이티드서비시즈코리아(주)","하운식","02-2240-6000",21,"서울 중구 마른내로 34",0
1065542800,1065542800,25400000,7148657,10,"20110829",1118,1114,1119,1121,6,"금융 및 보험 관련 서비스업",102,0,"20121231","박승진(1000022454)","(주)교원인베스트","장선하/장평순","1577-6688",21,"서울 중구 을지로 51",0
1061613800,1061613800,456435000,5179476,65,"19690911",1118,1114,1119,1121,7,"부동산업",2499,0,"20201012","이미현(0001587577)","고려통상(주)","최상록","02-753-5214",21,"서울 중구 퇴계로 97",0
1060748100,1060748100,804290000,7010,2,"20201012",1116,1114,1119,1121,7.5,"외항 화물 운송업",701,592,"20030627","no","(주)씨앤해운","임병석","02-3706-6900",21,"서울 중구 장교동 1번지 장교빌딩 16층 1601호",1
919634600,1051758200,72000000,1894805,55,"19650324",1117,1114,1119,1121,18,"수상 운송업",1633,0,"20201012","공혜정(1000026047)","협성해운(주)","왕대철/백창영","02-752-2442",21,"서울 중구 을지로 16",0
731138600,1047646100,13500000,1604337,17,"20070404",1117,1114,1119,1121,8,"출판업",1190,432,"20130930","김용우(1000021317)","(주)엔써즈","마리에케반트리에트","070-8633-3237",21,"서울 중구 후암로 110, 22층",0
1032959800,1038866300,12000000,-506493,15,"19841227",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","박충서(0009617728)","신성치과기재(주)","이용익","02-6366-2277",21,"서울 중구 청파로 450",0
1061422800,1035049000,20000000,32962,422,"20010626",1116,1114,1119,1123,8,"환경 정화 및 복원업",0,0,"20201012","정태균(1000024919)","퍼시픽컨설팅(주)","박진수","02-470-8010",21,"서울 중구 동호로 193-22",0
1030304100,1030304100,10000000,51515205,4,"20201012",1118,1114,1119,1121,7.5,"전구·램프 및 조명장치 도매업",0,0,"20190828","no","(주)신툴즈","신원철","02-2271-0989",21,"서울 중구 충무로 75, 602호",1
486434700,1023223100,60000000,150098,171,"19950817",1117,1114,1119,1121,8,"사업지원 서비스업",1316,0,"20201012","배영창(0001484236)","(주)내일투어","이진석","02-6262-5000",21,"서울 중구 세종대로11길 43",0
890179000,1019234000,155000000,182197,31,"19880425",1117,1115,1119,1123,36,"종합 건설업",0,0,"20160512","no","에스트건설(주)","김수관","02-2232-6300",21,"서울 중구 동호로 195",1
770559500,1008460800,401000000,101653,12,"19801010",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","강성철(0001531218)","(주)남흥","김병실/김정규","02-754-0961",21,"서울 중구 소월로 10, 19층",0
912923600,1008010300,30000000,1385577,18,"19810214",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","이정덕(0001483743)","(주)선명","박정재","02-2273-4837",21,"서울 중구 을지로 3가65번지 19",0
1067963900,1007831000,5000000,190362,8,"20150209",1117,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20190118","no","지오페이퍼(주)","이동욱","02-2272-8367",21,"서울 중구 창경궁로1길 8, 2층 202호",1
1171775200,1004929200,50000000,108461,11,"20040127",1117,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","박병학(0001287280)","(주)삼우세라믹스","이문성","02-2279-2805",21,"서울 중구 충무로9길 40, 1층",0
1000461400,1000461400,20000000,161995,60,"20051229",1117,1114,1119,1121,8,"출판업",0,0,"20160928","김대수(1000021768)","(주)헬스조선","임호준","02-724-7600",21,"서울 중구 세종대로21길 30",0
1038671900,984766900,95000000,299819,43,"19670628",1117,1114,1119,1121,6,"전기장비 제조업",0,0,"20170119","조윤호(0001500520)","(주)혁신전공사","김영신/김희웅","02-2272-6531",21,"서울 중구 서애로3길 19",1
1382882900,983246400,30000000,-402191,17,"20000410",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20110822","no","(주)트라이엑스인터내셔날","정헌도","02-774-9257",21,"서울 중구 남대문로1길 34",1
976727900,976727900,15000000,48836395,50,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","임병민(0001570205)","퍼시픽에어에이젠시(주)","박종필","02-317-8880",21,"서울 중구 서소문로 106",0
415322000,974526500,7700000,1847480,17,"19991227",1117,1115,1119,1122,8,"건축기술  엔지니어링 및 기타 과학기술 서비스업",0,0,"20201012","손정원(1000030247)","이알엠코리아(주)","타츠야노마","02-714-9092",21,"서울 중구 을지로5길 16, 12층",0
972344500,972344500,10000000,48617225,14,"20201012",1118,1114,1119,1121,7.5,"철물 및 수공구 도매업",0,0,"20200619","no","(주)이수툴","신찬기","02-2277-8158",21,"서울 중구 충무로11길 13, 101호",1
937553000,970057800,36620500,-1280628,69,"19990315",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","이준형(1000029944)","중국해운한국(주)","오창정/왕준","02-777-8080",21,"서울 중구 남대문로 113",0
729340000,969514600,30000000,533351,5,"20000707",1117,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20200106","no","(주)한오션","김관영","02-318-5400",21,"서울 중구 세종대로 74",1
969258700,969258700,1300000000,48462935,39,"20201012",1118,1114,1119,1121,7.5,"피자  햄버거  샌드위치 및 유사",0,0,"20201012","동경호(0001585840)","(주)모스버거코리아","김병섭","02-599-5905",21,"서울 중구 명동9길 37",0
963153300,963153300,626750000,1519236,32,"20000524",1117,1114,1119,1121,6,"금융 및 보험 관련 서비스업",987,868,"20201012","임진근(0001631596)","케이아이디비채권중개(주)","황호영","02-771-4370",21,"서울 중구 명동11길 20",0
962953800,962953800,30000000,35027,280,"19900302",1116,1115,1120,1122,8,"사업시설 관리 및 조경 서비스업",737,11,"20201012","신중섭(1000018315)","(주)동도시스템","김유기","02-2277-0070",21,"서울 중구 을지로14길 8",0
2350259500,956714200,30000000,33524,12,"20070614",1116,1114,1120,1122,8,"창고 및 운송관련 서비스업",0,0,"20160928","이영남(0001577897)","늘푸른해운항공(주)","남극영","02-319-7767",21,"서울 중구 삼일대로 363, 1401호",1
1137910800,952106700,30000000,38229,28,"20031014",1116,1114,1120,1122,8,"창고 및 운송관련 서비스업",0,0,"20201012","강성철(0001531218)","(주)코랍글로벌","김기영","02-775-8339",21,"서울 중구 무교로 20, 401호",0
1478504800,949732700,50000000,207840,60,"19941128",1117,1114,1119,1121,7,"부동산업",113,0,"20201012","김대수(1000021768)","(주)화성관리공사","정근모","02-2275-6534",21,"서울 중구 퇴계로 141-7, 6층 601호",0
940895300,949529300,10000000,-35993,858,"20110531",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20170925","김효주(0001231105)","스탭스서비스(주)","박천웅","02-2178-8000",21,"서울 중구 다산동 423-6번지 BS빌딩 2층",0
378852500,949470000,20000000,375062,13,"20100104",1117,1115,1119,1123,8,"도매 및 상품 중개업",0,0,"20200303","no","(주)트러스트컴퍼니","임완철","02-2233-2414",21,"서울 중구 동호로 191, 401호",1
938525400,938525400,0,200,33,"20201012",1116,1114,1119,1121,7.5,"기타 자연과학 연구개발업",20,0,"20201012","공혜정(1000026047)","녹색기술센터","오인환","02-3393-3900",21,"서울 중구 퇴계로 173, 17층",0
1015183700,935464200,100000000,388001,25,"19890510",1117,1114,1119,1121,8,"도매 및 상품 중개업",820,0,"20201012","정재운(0001590963)","(주)이화교역","이병율","02-752-5125-9",21,"서울 중구 칠패로 27, 705호",0
993730000,930258400,150000000,842856,24,"19970905",1117,1114,1119,1121,18,"육상운송 및 파이프라인 운송업",96,0,"20201012","김현기(0001575920)","보람정보산업(주)","오준오","02-555-7942",21,"서울 중구 세종대로 73, 24층",0
930143200,930143200,8500000,1136790,30,"19630205",1117,1114,1119,1121,7,"부동산업",894,0,"20201012","유선용(0001530077)","성원교역(주)","김진영/서해봉","02-538-4671",21,"서울 중구 세종대로18길 28",0
926314100,926314100,1096479000,27539,5,"19910615",1116,1115,1120,1122,9,"우편 및 통신업",514,0,"20201012","신중섭(1000018315)","오렌지비즈니스서비스코리아(주)","실케마리에루이제베버","02-3782-2600",21,"서울 중구 통일로 92",0
976343300,916003200,9500000,-1336123,39,"19990527",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",429,0,"20201012","허기영(1000026838)","(주)글로벌블루코리아","그레고리리차드겔하우스","02-776-2170",21,"서울 중구 수표로 31, 6층",0
913249600,913249500,15000000,703266,46,"19960604",1117,1114,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20120110","문수연(0001569880)","범아(주)","권순향","02-2266-5666",21,"서울 중구 퇴계로36나길 19-10",1
1154768700,906073700,15000000,-122404,611,"20030618",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20160613","김효주(0001231105)","유스탭(주)","이해원","02-2178-8000",21,"서울 중구 동호로14길 7",0
899746600,899746600,15000000,8220,10,"20060403",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","최완욱(0001633008)","(주)지선사","이진우","02-2266-1312",21,"서울 중구 을지로 118",0
999882900,898325900,5000000,105615,15,"20050106",1117,1115,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","강성철(0001531218)","(주)현대브러쉬시스템","곽병호","02-2279-5688",21,"서울 중구 충무로 67, 1층",0
897073400,897073400,35000000,-110246,90,"19990624",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20161104","엄철민(0001547875)","호텔패스글로벌(주)","이병혁","02-2266-7900",21,"서울 중구 퇴계로 307",1
1155247000,894732300,65000000,-167085,32,"20091013",1116,1114,1119,1121,8,"전문 서비스업",0,0,"20201012","이준형(1000029944)","에이빔코리아(주)","유이치야마다","02-6050-1200",21,"서울 중구 칠패로 37, 17층",0
767983200,892098000,50000000,1067713,7680,"19950328",1117,1114,1119,1121,18,"수상 운송업",0,0,"20140925","이정덕(0001483743)","거림해운(주)","이용국","02-2022-8831",21,"서울 중구 소공로 88, 신관",0
882719200,882719200,2237584100,8840,750,"20201012",1116,1114,1119,1121,7.5,"대학교",884,0,"20200319","이현(0001578321)","(학)배재학당","곽명근","02-755-3091",21,"서울 중구 서소문동 55-4번지",1
495903500,881951000,50000000,-315771,25,"19880404",1116,1114,1120,1122,8,"창고 및 운송관련 서비스업",531,0,"20201012","류호(1000029094)","해영글로벌로지스틱스(주)","김영진","02-773-2049",21,"서울 중구 퇴계로20길 32-12",0
870687600,870687600,-3058736400,43534380,10,"20201012",1118,1114,1119,1121,7.5,"경영컨설팅업",0,0,"20120210","no","디피월드매니지먼트비브이한국지점","초이라이칭글로리아","no",21,"서울 중구 명동11길 20, 909호",0
869934400,869934400,7142900,99747,50,"20040824",1116,1115,1119,1122,8,"전문 서비스업",0,0,"20201012","이철규(1000015426)","아지앙스코리아(주)","김보선/올리비에프랭크오귀스트무루","02-775-0764",21,"서울 중구 정동길 33, 4층",0
861928600,869163600,50000000,1065141,9,"19920206",1117,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","김갑수(0001492743)","(주)한국두성","박성현","02-2217-2662",21,"서울 중구 충무로9길 38-9",0
867891600,867891600,25539000,184166,91,"19971206",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",3884,0,"20201012","김은미(1000023955)","하파그로이드코리아(주)","최민규","02-3706-3000",21,"서울 중구 퇴계로 10, 11층",0
865889700,865889700,391407000,43294485,66,"20201012",1118,1114,1119,1121,7.5,"보건 및 복지 행정",0,0,"20201012","김대수(1000021768)","한국국제보건의료재단","추무진","02-6910-9000",21,"서울 중구 을지로 6, 6층 7층",0
864077200,864077200,10000000,521877,44,"19950323",1117,1114,1119,1121,18,"수상 운송업",0,0,"20201012","강영일(0001608465)","알파해운(주)","조동준","02-756-2901",21,"서울 중구 남대문로1길 34, 805호",0
1647754900,862878400,50000000,392459,92,"20050113",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","배병찬(1000027295)","하이시티파킹(유)","조석민","02-1899-1387",21,"서울 중구 세종대로 73, 801호",0
858018700,858018700,130400000,-18452,93,"20040806",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",3004,0,"20201012","윤진(1000024013)","엔와이케이라인코리아(주)","장철순","02-398-1220",21,"서울 중구 통일로 10, 22층",0
1626285900,856718200,17857500,167268,100,"20091030",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","이철규(1000015426)","디만트코리아(주)","박진균/소렌닐슨","02-2022-3900",21,"서울 중구 서소문로 99, 7층, 6층, 3층, 4층",0
851550100,851550000,50000000,455183,22,"19530204",1117,1114,1119,1121,8,"사업지원 서비스업",528,0,"20201012","강성철(0001531218)","인주이앤이(주)","정숙희/정진혁","02-773-2047",21,"서울 중구 퇴계로18길 14",0
843010300,843010300,194000000,131184,8431,"20130325",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20200630","no","레오파마(유)","요언담스보앤더슨/신정범","no",21,"서울 중구 후암로 110",0
833515400,833515400,1500000000,41675770,8336,"20201012",1118,1114,1119,1121,7.5,"선물 중개업",0,0,"20201012","전선아(0001557303)","(주)제이피모간퓨처스","조용호","02-758-5600",21,"서울 중구 정동 34-35 제이피모간프라자빌딩 2층",0
826743600,826743600,5250000,41337180,3,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20190721","no","(주)삼성금융강북보험대리점","민상기","02-779-7956",21,"서울 중구 세종대로 23, 8층",1
823288800,823288800,95700000,3930,103,"20201012",1116,1114,1119,1121,7.5,"그외 기타 협회 및 단체",393,0,"20201012","정석준(1000024809)","한국여성인권진흥원","박봉정숙","02-735-1050",21,"서울 중구 서소문로 50, 3층",0
821716900,821716900,150000000,927522,27,"20021114",1117,1115,1119,1122,8,"영상 오디오 기록물 제작 및 배급업",0,0,"20110401","no","서울신문에스티비(주)","안희선/남상용","02-726-7474",21,"서울 중구 삼일대로 308, 본관 9층",1
818265200,818265200,1344650000,179131,92,"19740216",1117,1114,1119,1121,8,"숙박업",677,0,"20201012","박승진(1000022454)","(주)퍼시픽호텔","이종철","02-777-7811-9",21,"서울 중구 퇴계로20길 2",0
759562900,805363600,25000000,583071,50,"20000626",1117,1115,1120,1123,8,"전문 서비스업",0,0,"20201012","이규용(0001022425)","(주)아이씨엠코리아","이호준","02-2264-1352",21,"서울 중구 필동로8길 12-9",0
805004000,805004000,25001600,40250200,43,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 사업지원 서",0,0,"20201012","김태강(0001412457)","(재)환경재단","최열","02-2011-4300",21,"서울 중구 서소문로 106, 3층",0
1167224100,786679800,40000000,48421,12,"20031223",1116,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","김태강(0001412457)","(주)푸른솔특수지류유통","박광은","02-2263-1345",21,"서울 중구 필동로8길 60, 3층",0
259359100,780780300,5000000,566664,70,"20051019",1117,1115,1119,1123,8,"출판업",0,0,"20201012","김창호(1000026059)","뉴데일리(주)","인보길","02-702-1096",21,"서울 중구 소월로 10, 3층",0
780569900,780569900,50000000,2240,28,"20201012",1116,1114,1119,1121,7.5,"동 압연  압출 및 연신제품 제조",224,0,"20201012","이찬호(1000030331)","일신금속공업(주)","김유진","031-491-3700",21,"서울 중구 수표로 12, 2층",0
779178300,779178300,54414500,7860,58,"20201012",1116,1114,1119,1121,7.5,"공연시설 운영업",786,0,"20201012","박승진(1000022454)","(재)정동극장","김희철","02-751-1500",21,"서울 중구 정동길 43",0
778177100,778177200,110000000,218257,37,"19910723",1117,1115,1120,1122,7,"비금속 광물제품 제조업",0,0,"20201012","조웅형(0001616188)","노빌코리아(주)","박상수","02-2231-9080",21,"서울 중구 마장로15길 11",0
460654500,777903600,35000000,545154,47,"20021125",1117,1114,1119,1123,8,"사업지원 서비스업",736,0,"20201012","류호(1000029094)","(주)쿠오니지티에스코리아","CARLOS MANUEL CAPLLO","02-2170-6404",21,"서울 중구 을지로 50, 19층",0
776483600,776483600,5000000,12440,43,"20201012",1116,1114,1119,1121,7.5,"전기용 기계장비 및 관련 기자재",1244,0,"20151226","손정원(1000030247)","프리스케일반도체코리아(주)","신박제","02-3440-7200",21,"서울 중구 세종대로 39, 3층",1
775862400,775862400,0,-334971,7759,"20021029",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20150206","이상인(1000030148)","한울양행(주)","차준욱","02-715-8130",21,"서울 중구 칠패로 27, 704호",1
791322200,774241100,5000000,1134168,15,"19940930",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","최만익(0001532273)","(주)정진워터퓨어","최금두","02-2274-5657",21,"서울 중구 동호로 361, 301호",0
771251600,771251600,5000000,38562580,7713,"20201012",1118,1114,1119,1121,7.5,"그외 기타 협회 및 단체",0,0,"20201012","배병찬(1000027295)","(사)한국대학사회봉사협의회","유지상","02-6393-5345",21,"서울 중구 다산로11길 25, 2층",0
568003600,770730300,30000000,18470,11,"20030217",1116,1115,1120,1122,8,"창고 및 운송관련 서비스업",0,0,"20191216","no","(주)제이알인터내셔날로직스","나자인","02-756-1577",21,"서울 중구 퇴계로 108, 7층 702호",1
768843200,768843200,0,-460917,13,"19880509",1116,1114,1119,1121,8,"소매업  자동차 제외",0,0,"20201012","오세민(1000028121)","(주)럭스","최갑환","02-755-8241",21,"서울 중구 무교로 15 (무교동,남강건설회관빌딩)",0
926547300,763474800,35000000,841627,243,"20061031",1117,1114,1119,1123,8,"사업지원 서비스업",0,0,"20201012","김창호(1000026059)","(주)에이젝코리아","손윤철","02-585-0637",21,"서울 중구 소월로 10, 9층",0
760389800,760389800,2000000,15460,58,"20201012",1116,1114,1119,1121,7.5,"그외 기타 협회 및 단체",1546,0,"20201012","고재균(1000027817)","(재)한국데이터산업진흥원","민기영","02-3708-5300",21,"서울 중구 세종대로9길 42, 8층",0
736727000,756316300,1500000000,2543368,43,"19740401",1117,1114,1119,1121,7,"부동산업",907,0,"20201012","김상형(0001489292)","(주)풍산개발","양준홍","02-777-9977",21,"서울 중구 남대문로1길 26",0
755473700,755473700,40000000,37773685,151,"20201012",1118,1114,1119,1121,7.5,"인력공급업",0,0,"20201012","신중섭(1000018315)","(주)키스","박상희","02-6719-6388",21,"서울 중구 을지로5길 16, 4층",0
747647600,747647600,5000000,1638621,10,"19950715",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20191231","no","에스앤피글로벌코리아(주)","김범석","02-2022-2300",21,"서울 중구 세종대로 136, 6층",1
